"GEOID","Geographic Area Name","pop_count","burden","daily_incidence_10000"
371830528143,"Block Group 3; Census Tract 528.14; Wake County; North Carolina",411,0.126639804166356,3.08126044200378
371830528151,"Block Group 1; Census Tract 528.15; Wake County; North Carolina",337,0.110789754801311,3.28752981606264
371830528152,"Block Group 2; Census Tract 528.15; Wake County; North Carolina",227,0.0910778064536806,4.01223816976566
371830528161,"Block Group 1; Census Tract 528.16; Wake County; North Carolina",282,0.110878049763782,3.93184573630431
371830528162,"Block Group 2; Census Tract 528.16; Wake County; North Carolina",165,0.0426514429425745,2.58493593591361
371830529011,"Block Group 1; Census Tract 529.01; Wake County; North Carolina",200,0.057419409650106,2.8709704825053
371830529012,"Block Group 2; Census Tract 529.01; Wake County; North Carolina",173,0.0651068039092083,3.76339906989643
371830529021,"Block Group 1; Census Tract 529.02; Wake County; North Carolina",334,0.0913472409421101,2.73494733359611
371830529022,"Block Group 2; Census Tract 529.02; Wake County; North Carolina",216,0.0667660750599897,3.09102199351804
371830529023,"Block Group 3; Census Tract 529.02; Wake County; North Carolina",288,0.0869863010111832,3.02035767399942
371830529031,"Block Group 1; Census Tract 529.03; Wake County; North Carolina",211,0.0599496266147412,2.84121453150432
371830529032,"Block Group 2; Census Tract 529.03; Wake County; North Carolina",382,0.104002179056457,2.72257013236797
371830529051,"Block Group 1; Census Tract 529.05; Wake County; North Carolina",205,0.0472864996784665,2.3066585209008
371830529052,"Block Group 2; Census Tract 529.05; Wake County; North Carolina",195,0.0505507883415551,2.59234812007975
371830529061,"Block Group 1; Census Tract 529.06; Wake County; North Carolina",315,0.0944804900136547,2.99938063535412
371830529062,"Block Group 2; Census Tract 529.06; Wake County; North Carolina",309,0.0976269161694193,3.15944712522393
371830529063,"Block Group 3; Census Tract 529.06; Wake County; North Carolina",147,0.0499509954398508,3.39802690067012
371830530031,"Block Group 1; Census Tract 530.03; Wake County; North Carolina",245,0.042283846980806,1.72587130533902
371830530032,"Block Group 2; Census Tract 530.03; Wake County; North Carolina",71,0.0163383089266564,2.30117027136006
371830530033,"Block Group 3; Census Tract 530.03; Wake County; North Carolina",201,0.0476002807634601,2.36817317231145
371830530034,"Block Group 4; Census Tract 530.03; Wake County; North Carolina",169,0.0459332772966283,2.71794540216735
371830530035,"Block Group 5; Census Tract 530.03; Wake County; North Carolina",63,0.0150153682023871,2.38339177815669
371830530041,"Block Group 1; Census Tract 530.04; Wake County; North Carolina",433,0.0965556771726725,2.22992326033886
371830530042,"Block Group 2; Census Tract 530.04; Wake County; North Carolina",336,0.0824394915679834,2.45355629666617
371830530051,"Block Group 1; Census Tract 530.05; Wake County; North Carolina",250,0.0617837159633494,2.47134863853398
371830530052,"Block Group 2; Census Tract 530.05; Wake County; North Carolina",159,0.0308380731196578,1.93950145406653
371830530053,"Block Group 3; Census Tract 530.05; Wake County; North Carolina",235,0.0488980761159537,2.08076919642356
371830530054,"Block Group 4; Census Tract 530.05; Wake County; North Carolina",356,0.0758197398043385,2.12976797203198
371830530061,"Block Group 1; Census Tract 530.06; Wake County; North Carolina",145,0.0265632248209419,1.83194653937531
371830530062,"Block Group 2; Census Tract 530.06; Wake County; North Carolina",189,0.0408326702674738,2.16045874431078
371830530063,"Block Group 3; Census Tract 530.06; Wake County; North Carolina",187,0.0344122905333378,1.84022944028544
371830530071,"Block Group 1; Census Tract 530.07; Wake County; North Carolina",301,0.0586155038691625,1.94735893253032
371830530072,"Block Group 2; Census Tract 530.07; Wake County; North Carolina",172,0.0328990492942932,1.91273542408681
371830530073,"Block Group 3; Census Tract 530.07; Wake County; North Carolina",278,0.0522686351056704,1.8801667304198
371830530091,"Block Group 1; Census Tract 530.09; Wake County; North Carolina",181,0.0698870515030254,3.86116306646549
371830530092,"Block Group 2; Census Tract 530.09; Wake County; North Carolina",257,0.104543410278993,4.0678369758363
371830530093,"Block Group 3; Census Tract 530.09; Wake County; North Carolina",185,0.0738455809717874,3.99165302550202
371830530094,"Block Group 4; Census Tract 530.09; Wake County; North Carolina",187,0.0436992695680601,2.33685933519038
371830530095,"Block Group 5; Census Tract 530.09; Wake County; North Carolina",318,0.0753902392941407,2.37076224195411
371830530101,"Block Group 1; Census Tract 530.10; Wake County; North Carolina",268,0.0716319484163477,2.67283389613238
371830530102,"Block Group 2; Census Tract 530.10; Wake County; North Carolina",310,0.0607691378235277,1.96029476850089
371830530103,"Block Group 3; Census Tract 530.10; Wake County; North Carolina",173,0.0335035289191236,1.93662016873547
371830530111,"Block Group 1; Census Tract 530.11; Wake County; North Carolina",109,0.0201273870101966,1.84654926699051
371830530112,"Block Group 2; Census Tract 530.11; Wake County; North Carolina",44,0.00908450634363501,2.06466053264432
371830530113,"Block Group 3; Census Tract 530.11; Wake County; North Carolina",77,0.020228078411486,2.62702317032286
371830530114,"Block Group 4; Census Tract 530.11; Wake County; North Carolina",58,0.0145245455085402,2.50423198423107
371830531051,"Block Group 1; Census Tract 531.05; Wake County; North Carolina",638,0.187119825584143,2.93291262671071
371830531052,"Block Group 2; Census Tract 531.05; Wake County; North Carolina",505,0.15212099600114,3.01229695051761
371830531061,"Block Group 1; Census Tract 531.06; Wake County; North Carolina",442,0.236967475637667,5.3612551049246
371830531062,"Block Group 2; Census Tract 531.06; Wake County; North Carolina",240,0.0661758801244382,2.75732833851826
371830531091,"Block Group 1; Census Tract 531.09; Wake County; North Carolina",331,0.101354496907072,3.06206939296291
371830531092,"Block Group 2; Census Tract 531.09; Wake County; North Carolina",577,0.152775346524418,2.64775297269354
371830531093,"Block Group 3; Census Tract 531.09; Wake County; North Carolina",555,0.160544357619374,2.892691128277
371830531101,"Block Group 1; Census Tract 531.10; Wake County; North Carolina",302,0.0979311638102752,3.24275376855216
371830531102,"Block Group 2; Census Tract 531.10; Wake County; North Carolina",246,0.0721993376990123,2.93493242678912
371830531103,"Block Group 3; Census Tract 531.10; Wake County; North Carolina",185,0.0566740999846276,3.06346486403393
371830531111,"Block Group 1; Census Tract 531.11; Wake County; North Carolina",237,0.061192337592201,2.58195517266671
371830531112,"Block Group 2; Census Tract 531.11; Wake County; North Carolina",299,0.083727764921933,2.80025969638572
371830531113,"Block Group 3; Census Tract 531.11; Wake County; North Carolina",254,0.0745308516278379,2.93428549715897
371830531121,"Block Group 1; Census Tract 531.12; Wake County; North Carolina",559,0.193657600143861,3.46435778432667
371830531122,"Block Group 2; Census Tract 531.12; Wake County; North Carolina",230,0.0506887246914164,2.20385759527897
371830531123,"Block Group 3; Census Tract 531.12; Wake County; North Carolina",395,0.125113783138476,3.16743754780952
371830531131,"Block Group 1; Census Tract 531.13; Wake County; North Carolina",98,0.0318328196164697,3.24824689963976
371830531132,"Block Group 2; Census Tract 531.13; Wake County; North Carolina",226,0.0784214498657677,3.46997565777733
371830531133,"Block Group 3; Census Tract 531.13; Wake County; North Carolina",141,0.0432642213848405,3.06838449537876
371830531134,"Block Group 4; Census Tract 531.13; Wake County; North Carolina",213,0.0612926030546081,2.87758699786892
371830531141,"Block Group 1; Census Tract 531.14; Wake County; North Carolina",161,0.0397412025102188,2.46839767144216
371830531142,"Block Group 2; Census Tract 531.14; Wake County; North Carolina",154,0.0381953549117603,2.480217851413
371830531143,"Block Group 3; Census Tract 531.14; Wake County; North Carolina",377,0.0955692247465347,2.53499269884707
371830531144,"Block Group 4; Census Tract 531.14; Wake County; North Carolina",133,0.0405920632471895,3.05203483061575
371830531145,"Block Group 5; Census Tract 531.14; Wake County; North Carolina",204,0.0707625864245155,3.46875423649586
371830531151,"Block Group 1; Census Tract 531.15; Wake County; North Carolina",132,0.0549198847488221,4.16059732945622
371830531152,"Block Group 2; Census Tract 531.15; Wake County; North Carolina",127,0.0509261770190313,4.00993519834892
371830531153,"Block Group 3; Census Tract 531.15; Wake County; North Carolina",95,0.0273159153470315,2.87535951021384
371830532021,"Block Group 1; Census Tract 532.02; Wake County; North Carolina",298,0.0860922499529434,2.88900167627327
371830532022,"Block Group 2; Census Tract 532.02; Wake County; North Carolina",380,0.0951211450692976,2.50318802813941
371830532031,"Block Group 1; Census Tract 532.03; Wake County; North Carolina",403,0.106877638611951,2.65205058590449
371830532032,"Block Group 2; Census Tract 532.03; Wake County; North Carolina",320,0.0782427002958175,2.4450843842443
371830532041,"Block Group 1; Census Tract 532.04; Wake County; North Carolina",378,0.129484525654314,3.42551655170144
371830532042,"Block Group 2; Census Tract 532.04; Wake County; North Carolina",199,0.0620879282498291,3.11999639446377
371830532051,"Block Group 1; Census Tract 532.05; Wake County; North Carolina",417,0.0978657968608952,2.34690160337878
371830532052,"Block Group 2; Census Tract 532.05; Wake County; North Carolina",275,0.076032502774507,2.76481828270935
371830532061,"Block Group 1; Census Tract 532.06; Wake County; North Carolina",250,0.0890276906593859,3.56110762637544
371830532062,"Block Group 2; Census Tract 532.06; Wake County; North Carolina",194,0.0611573153946829,3.15243893787025
371830532063,"Block Group 3; Census Tract 532.06; Wake County; North Carolina",60,0.019019430303901,3.16990505065016
371830532082,"Block Group 2; Census Tract 532.08; Wake County; North Carolina",305,0.0763223271997663,2.5023713835989
371830532091,"Block Group 1; Census Tract 532.09; Wake County; North Carolina",123,0.0301419564033496,2.45056556124794
371830532101,"Block Group 1; Census Tract 532.10; Wake County; North Carolina",594,0.150924817964071,2.54082185124698
